,Unnamed: 0,level_0,level_1,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,roce_rank,ticker,coef,r_squared,std,coef_w,coef_rank,std_rank,average_score,final_rank
117,1881,AOMR,Return on Capital Employed,,,,,-0.1407,0.0224,0.0029,0.0133,-0.0662,0.0482,,815.0,AOMR,,,0.06427185534033453,,,768.0,,
118,1897,AORT,Return on Capital Employed,0.0571,0.0367,0.075,0.0154,0.0175,0.0295,-0.0007,0.0028,0.0045,0.0053,,1185.0,AORT,-0.0065993939397058065,0.6202522498442533,0.024068379671261627,-0.004093288938711057,1044.0,311.0,325.45,1033.0
119,1913,AOSL,Return on Capital Employed,-0.0002,-0.0131,0.0045,0.0579,0.0308,-0.0115,-0.0232,0.0962,0.4808,0.0168,-0.0063,1116.0,AOSL,0.02292848484956558,0.21153057184697566,0.14319101228778292,0.004850075511813325,224.0,1223.0,213.8166666666667,546.5
120,1929,APEI,Return on Capital Employed,0.2645,0.2074,0.1404,0.1103,0.1069,0.0491,0.0818,0.0327,-0.3104,-0.1108,,1397.0,APEI,-0.04657030303250086,0.7382324404183116,0.15568238468111928,-0.034379708458703404,1197.0,1261.0,422.20000000000005,1180.0
121,1945,APGE,Return on Capital Employed,,,,,,,,,-0.2159,-0.2208,,1507.0,APGE,,,0.002449999999999994,,,13.0,,
122,1961,APLD,Return on Capital Employed,,,,,,,0.2329,-0.0264,-0.24,-0.2973,-0.2927,1572.0,APLD,,,0.20830836517048468,,,1364.0,,
123,1977,APLE,Return on Capital Employed,0.0092,0.0487,0.0404,0.0492,0.0535,0.0484,-0.0216,0.0185,0.0443,0.0564,,730.0,APLE,0.0004060606060802133,0.00241818752831513,0.023717714898362365,9.819306933632547e-07,666.0,304.0,210.29999999999998,531.0
124,1993,APLT,Return on Capital Employed,,,,-3.7362,-0.7368,-1.3246,-1.1217,-1.6558,-16.7949,7.3141,,8.0,APLT,,,6.646670410154582,,,1785.0,,
125,2009,APOG,Return on Capital Employed,0.0957,0.1424,0.204,0.2068,0.1419,0.0798,0.1251,0.0339,0.0269,0.1847,0.2126,187.0,APOG,-0.007061818182151208,0.10855072348219441,0.061564044701432674,-0.0007665654727722286,893.0,742.0,219.51666666666665,581.0
126,2025,APPN,Return on Capital Employed,,-0.2148,-0.4926,-0.4515,-0.4678,-0.1911,-0.0901,-0.3029,-0.4586,-0.3526,,1620.0,APPN,,,0.13654010219042917,,,1198.0,,
127,2041,APPS,Return on Capital Employed,-0.5294,-0.24,-0.313,-0.2836,-1.2871,-0.0992,0.0352,0.2738,0.0489,0.0432,-0.6922,866.0,APPS,0.07426666667017821,0.26604167334014217,0.4135671839012375,0.019758028274328775,85.0,1539.0,179.13333333333333,380.0
128,2057,AQST,Return on Capital Employed,,,0.0904,0.2331,-1.0834,-0.95,-1.0235,-1.2011,-2.6236,-0.0042,,1212.0,AQST,,,0.8753055701260846,,,1664.0,,
129,2073,ARAY,Return on Capital Employed,-0.0582,-0.0709,-0.0221,-0.0921,-0.0385,0.003,0.0772,0.0429,0.0232,0.0137,-0.0007,1140.0,ARAY,0.013213333333958464,0.5557305123770762,0.05091048614971183,0.007343052503889837,169.0,645.0,177.23333333333335,375.0
130,2089,ARCB,Return on Capital Employed,0.0938,0.0859,0.0362,0.0601,0.0863,0.0521,0.0819,0.2029,0.2323,0.1099,,399.0,ARCB,0.012329696970279575,0.34147957977400833,0.06060340254474166,0.004210339740151933,239.0,731.0,120.26666666666667,163.0
131,2105,ARCH,Return on Capital Employed,-0.0179,6.3061,0.7779,0.1398,0.1801,0.1609,-0.2305,0.2279,0.548,0.267,,89.0,ARCH,-0.2522587878907358,0.15468435967163652,1.842256412690698,-0.039020489076421645,1205.0,1734.0,316.51666666666665,1003.0
132,2121,ARCT,Return on Capital Employed,-1.6471,-0.2841,-0.5329,-0.2623,-0.6764,-0.42,-0.1681,-0.6854,0.0342,-0.0781,,1361.0,ARCT,0.09773090909552887,0.38295875243139377,0.45361030587939694,0.03742690702120969,49.0,1557.0,222.9333333333333,595.0
133,2137,ARDT,Return on Capital Employed,,,0.0655,0.0455,-0.0193,,,,0.0783,0.0358,,930.0,ARDT,,,0.03368914365192443,,,444.0,,
134,2153,ARDX,Return on Capital Employed,-0.0292,-0.2715,-0.5794,-0.451,-0.5299,-0.3743,-0.5152,-1.6636,-0.5382,-0.2292,,1514.0,ARDX,-0.05530242424504101,0.14627282881342774,0.415326185666158,-0.00808924203456244,1109.0,1540.0,431.7166666666667,1190.0
135,2169,ARHS,Return on Capital Employed,,,,,,0.2097,0.3001,0.1739,0.3333,0.2283,,124.0,ARHS,,,0.05887388555208497,,,714.0,,
136,2185,ARI,Return on Capital Employed,0.1091,0.1053,0.1115,0.1184,0.1098,0.1206,-0.0091,0.0543,0.0606,0.1413,,300.0,ARI,-0.004126060606259374,0.07917227155177065,0.04211880340180618,-0.0003266695907578306,856.0,550.0,214.4333333333333,553.0
137,2201,ARIS,Return on Capital Employed,0.0201,0.0638,0.098,,,0.0173,0.0076,0.0174,0.0285,0.0433,,864.5,ARIS,,,0.02844600147648172,,,373.0,,
138,2217,ARKO,Return on Capital Employed,-0.0102,0.0223,-0.0055,-0.0275,0.0413,0.0018,0.0347,0.0572,0.0605,0.0436,,861.5,ARKO,0.007346666667014417,0.5318205893322199,0.02893574951508946,0.003907108596478983,246.0,382.0,150.35,263.0
139,2233,ARL,Return on Capital Employed,0.0503,0.0429,0.0507,0.0462,0.3029,0.0227,0.0746,0.0643,0.5232,0.0148,,1132.0,ARL,0.017670303031142757,0.10610919893973447,0.15580968647680415,0.0018749816996569198,315.0,1263.0,234.1,663.0
140,2249,AROC,Return on Capital Employed,0.0638,0.0214,0.0021,0.0205,0.0502,0.0548,0.0074,0.0597,0.0661,0.1013,,442.0,AROC,0.0054769696972288145,0.2838636218780266,0.029526532136368473,0.0015547124551715701,335.0,387.0,124.96666666666668,173.0
141,2265,AROW,Return on Capital Employed,0.0182,0.0171,0.0174,0.0176,0.021,0.0225,0.0235,0.0216,0.0188,0.0132,,1142.5,AROW,4.3030303031755e-05,0.001783946744181808,0.0029262433254943106,7.676376899465592e-08,676.0,20.0,239.1833333333333,685.0
142,2281,ARQ,Return on Capital Employed,,,0.4857,0.7231,0.3766,0.4065,-0.0869,0.4437,-0.0497,-0.0402,,1303.5,ARQ,,,0.28208667994075864,,,1453.0,,
143,2297,ARQT,Return on Capital Employed,,,,-2.905,-0.4075,-0.4124,-0.4925,-0.5505,-0.7189,-0.7781,,1787.0,ARQT,,,0.831180084369844,,,1654.0,,
144,2313,ARR,Return on Capital Employed,-0.018,-0.0002,-0.0031,0.053,0.0057,0.0029,-0.0276,0.0043,-0.0,0.1446,,286.0,ARR,0.007619393939753139,0.2151494809291874,0.04718209830009683,0.001639308651132884,329.0,609.0,119.36666666666667,158.0
145,2329,ARRY,Return on Capital Employed,,,,,-0.1643,0.2504,0.2532,-0.0286,0.023,0.1615,,233.0,ARRY,,,0.15295075096978838,,,1251.0,,
146,2345,ARTV,Return on Capital Employed,,,,,,,-0.7293,-0.6,-0.543,-0.2974,,1573.0,ARTV,,,0.1567440010813811,,,1269.0,,
147,2361,ARVN,Return on Capital Employed,,,-0.515,-0.4775,-0.2215,-0.2612,-0.1785,-0.1446,-0.2455,-0.3498,,1615.0,ARVN,,,0.12735556524942285,,,1166.0,,
148,2377,ARWR,Return on Capital Employed,3.4326,5.4759,1.7953,4.4625,10.0164,27.7952,18.899,-0.239,-0.2714,-0.2408,,1528.0,ARWR,-0.13560545455221037,0.001922102612913923,8.884149303456129,-0.0002606475985201838,847.0,1797.0,397.93333333333334,1160.0
149,2393,ASAN,Return on Capital Employed,,,,,,-0.7245,-0.3678,-0.3065,-0.5869,-0.6439,-0.4193,1749.0,ASAN,,,0.16138087123324127,,,1279.0,,
150,2409,ASB,Return on Capital Employed,0.0127,0.013,0.0161,0.0205,0.0234,0.0145,0.0146,0.0164,0.0279,,,,ASB,,,0.004893936787898943,,,49.0,,
151,2425,ASC,Return on Capital Employed,0.0108,0.0626,0.0261,0.0114,-0.02,0.0056,0.0179,-0.0294,0.2298,0.1958,,164.5,ASC,0.01577575757650251,0.2870138131995945,0.0845796334822988,0.0045278603381443796,232.0,935.0,105.73333333333335,116.0
152,2441,ASGN,Return on Capital Employed,0.1276,0.1086,0.1193,0.1366,0.1092,0.1114,0.1085,0.115,0.1306,0.1156,,375.0,ASGN,-0.00034909090910992203,0.011019525301105948,0.009551774704210729,-3.846816105322862e-06,726.0,126.0,176.9,373.0
153,2457,ASIX,Return on Capital Employed,0.2475,0.1676,0.0852,0.192,0.1144,0.0565,0.0643,0.1897,0.2074,0.0648,,670.0,ASIX,-0.007783030303404874,0.113476521320934,0.06636249241853413,-0.0008831912041657986,903.0,784.0,271.75000000000006,851.0
154,2473,ASLE,Return on Capital Employed,,,,-0.1239,325.9209,0.0749,0.0319,0.1162,0.1232,-0.0144,,1243.0,ASLE,,,114.03645973326394,,,1828.0,,
155,2489,ASO,Return on Capital Employed,,,,,0.0517,0.0626,0.1323,0.2627,0.2431,0.186,,184.0,ASO,,,0.08168443344154788,,,916.0,,
156,2505,ASPI,Return on Capital Employed,,,,,,,,-0.3813,-0.4829,-0.6598,,1757.0,ASPI,,,0.11507409207404885,,,1125.0,,
157,2521,ASPN,Return on Capital Employed,-0.2101,-0.1314,-0.1921,-0.2923,-0.5816,-0.1938,-0.2583,-0.2518,-0.1369,-0.036,,1290.5,ASPN,0.010422424242905407,0.04768807008310394,0.13708528768617004,0.0004970252977315146,452.0,1199.0,271.8666666666667,852.0
158,2537,ASTE,Return on Capital Employed,0.0847,0.0852,0.1314,0.082,-0.127,0.0408,0.0671,0.0226,0.0093,0.0677,,649.0,ASTE,-0.006698181818500481,0.08338655129495898,0.06662479718543239,-0.000558538281791352,881.0,789.0,265.8666666666667,818.0
159,2553,ASTH,Return on Capital Employed,,-0.7312,,0.0781,0.0765,0.0433,-0.0171,0.1409,0.1149,0.1522,,257.0,ASTH,,,0.27442155983085587,,,1443.0,,
160,2569,ASUR,Return on Capital Employed,0.0599,-0.0229,0.0277,-0.0075,-0.0295,-0.3025,-0.0831,0.0301,-0.0537,-0.0237,,1267.0,ASUR,-0.008823030303447135,0.0696932291860497,0.09599518529593033,-0.0006149054730536028,884.0,1007.0,339.1166666666666,1072.0
161,2585,ATEC,Return on Capital Employed,0.0066,-8.0942,-0.3587,0.0938,-0.2346,-0.4278,-0.3276,-0.291,-0.3912,-0.2629,,1540.0,ATEC,0.30531272728716957,0.13801128600837886,2.360557488475975,0.04213660212762774,44.0,1743.0,249.21666666666667,737.0
162,2601,ATEN,Return on Capital Employed,-0.2768,-0.377,-0.1713,-0.071,-0.1906,-0.0917,0.1046,0.1205,0.2168,0.1574,,240.0,ATEN,0.06150969697260275,0.863269587565155,0.1901504428077936,0.05309945073679644,31.0,1334.0,96.38333333333333,75.0
163,2617,ATEX,Return on Capital Employed,-2.0604,-0.064,-0.0811,-0.1357,-0.1444,-0.2198,-0.1363,-0.2222,-0.1359,-0.378,-0.0236,1636.0,ATEX,0.08397333333730021,0.17667685054615123,0.5738237809641563,0.014836144063896328,101.0,1598.0,262.01666666666665,803.0
164,2633,ATGE,Return on Capital Employed,0.0979,0.0934,-0.0068,0.0732,0.0669,0.1004,0.1363,0.0517,0.0323,0.0701,0.0964,627.0,ATGE,-0.0009854545455045623,0.005604036275568269,0.03781055937168875,-5.522523020931209e-06,729.0,490.0,220.85000000000002,588.0
165,2649,ATKR,Return on Capital Employed,-0.0687,0.0409,0.134,0.1522,0.1969,0.2046,0.1888,0.4824,0.5886,0.3736,,41.0,ATKR,0.05863090909367546,0.7952822873447696,0.18883954591133711,0.04662812349312147,37.0,1332.0,77.48333333333333,14.0
166,2665,ATLC,Return on Capital Employed,-0.0303,0.1716,0.0441,-0.1093,0.0852,0.0925,0.1426,0.144,0.371,0.2823,,78.0,ATLC,0.033161818183380515,0.5155332006692077,0.13265908223713896,0.017096018268088486,92.0,1185.0,83.91666666666667,33.0
167,2681,ATLO,Return on Capital Employed,0.0196,0.0189,0.0341,0.0353,0.0361,0.0333,0.0296,0.0364,0.0358,0.0207,,1066.0,ATLO,0.0007260606060953738,0.08955847892785729,0.006968615357443687,6.502488349133983e-05,581.0,88.0,217.51666666666668,568.0
168,2697,ATMU,Return on Capital Employed,,,,,,,0.3788,0.4114,0.3773,0.3534,,46.0,ATMU,,,0.0206279391845138,,,271.0,,
169,2713,ATNI,Return on Capital Employed,0.0937,0.0514,0.0365,0.0359,0.0464,0.011,0.0054,-0.0095,0.0083,0.013,,1145.0,ATNI,-0.008393333333731682,0.7138488233478009,0.028533715145420517,-0.005991571124250236,1074.0,376.0,330.2,1051.0
170,2729,ATNM,Return on Capital Employed,12.8403,-0.9561,-1.35,-1.968,-2.6407,-3.4613,-0.3605,-0.3368,-0.3293,-0.6607,,1758.0,ATNM,-0.6548696970006089,0.1850783837971509,4.372240267746044,-0.12120222511860262,1228.0,1772.0,489.53333333333336,1236.0
171,2745,ATOS,Return on Capital Employed,-1.2869,-3.4099,-2.6251,-1.0358,-1.2986,-1.3183,-0.6562,-0.1507,-0.2286,-0.3306,,1602.0,ATOS,0.2688903030430601,0.593086329967988,1.0028665774169563,0.15947516299578865,11.0,1678.0,246.11666666666665,719.0
172,2761,ATRC,Return on Capital Employed,-0.1196,-0.1113,-0.1272,-0.1044,-0.0515,-0.0608,-0.0649,0.099,-0.0782,-0.0425,,1307.0,ATRC,0.013126060606680309,0.3710367352317362,0.061894623352921375,0.004870250673956565,223.0,747.0,208.9333333333333,518.0
173,2777,ATRO,Return on Capital Employed,0.1562,0.1768,0.1244,0.031,0.0658,0.1117,-0.2009,-0.0411,-0.044,-0.0059,,1218.0,ATRO,-0.02716242424370569,0.5117871309247617,0.1090563157272425,-0.013901379172647324,1143.0,1080.0,385.3500000000001,1149.0
174,2793,ATSG,Return on Capital Employed,0.069,0.0829,0.0437,0.0053,0.0525,0.0386,0.1227,0.1043,0.0943,0.0462,,833.0,ATSG,0.003126666666808638,0.07147444091981481,0.03359179215225053,0.0002234767519527683,516.0,443.0,200.05000000000004,475.0
175,2809,ATXS,Return on Capital Employed,-1.8303,-0.5472,-1.0756,-2.2227,-0.7192,-0.7155,-0.9083,-1.5936,-0.2326,-0.2998,,1577.0,ATXS,0.10505212121709803,0.22802794074145027,0.6318845951595908,0.02395481887165608,74.0,1617.0,252.11666666666665,751.0
176,2825,AUB,Return on Capital Employed,0.0128,0.0156,0.0169,0.0182,0.0219,0.0228,0.0147,0.0571,0.0183,0.0287,,1010.5,AUB,0.0021418181819181253,0.25135438654114606,0.012270615306495434,0.0005383553951987031,446.0,171.0,191.36666666666667,432.0
177,2841,AUPH,Return on Capital Employed,-0.3348,-0.7856,-0.4644,-0.2541,-0.446,-0.3921,-0.2381,-0.3585,-0.2383,-0.1586,,1450.0,AUPH,0.036656363638101666,0.39303267785688367,0.16794304540528018,0.014407148761178797,103.0,1290.0,228.38333333333333,628.0
178,2857,AUR,Return on Capital Employed,,,,,,-0.1458,-0.3654,-0.2111,-0.377,-0.3748,,1633.0,AUR,,,0.09731175468564936,,,1015.0,,
179,2873,AURA,Return on Capital Employed,,,,,,-0.7828,-1.142,-0.2307,-0.2792,-0.3142,,1587.5,AURA,,,0.3565238752173548,,,1500.0,,
180,2889,AVAH,Return on Capital Employed,,,,,0.0191,0.0122,0.0197,-0.0224,-0.4071,0.0111,,1156.0,AVAH,,,0.15532760719059427,,,1259.0,,
181,2905,AVAV,Return on Capital Employed,0.0454,0.0079,0.025,0.0412,0.0788,0.0729,0.0906,0.042,-0.0169,-0.2545,0.0718,1536.0,AVAV,-0.016032727273485068,0.23762074795314658,0.09446962686493474,-0.0038097086464543343,1032.0,999.0,392.75,1156.0
182,2921,AVBP,Return on Capital Employed,,,,,,,,-1.5331,-0.4231,-0.4577,,1683.0,AVBP,,,0.5152973596758369,,,1579.0,,
183,2937,AVD,Return on Capital Employed,0.0174,0.0292,0.0591,0.0643,0.0824,0.048,0.0464,0.0646,0.0868,0.0405,,885.0,AVD,0.0033363636365224937,0.21075755172963506,0.020874149084453716,0.0007031638317132629,409.0,277.0,177.33333333333334,376.0
184,2953,AVDL,Return on Capital Employed,-0.7453,0.5096,-0.0478,0.5576,-0.6752,-0.2261,0.0267,-0.3677,-1.2871,-0.6728,,1764.0,AVDL,-0.08889393939812339,0.21564040758390135,0.5498371185178389,-0.019169125323549953,1168.0,1589.0,469.9833333333333,1220.0
185,2969,AVDX,Return on Capital Employed,,,,,,-0.1608,-0.1576,-0.1972,-0.0977,-0.0402,,1303.5,AVDX,,,0.055373495464888255,,,684.0,,
186,2985,AVIR,Return on Capital Employed,,,,,-0.2614,-0.7146,-0.02,0.1936,-0.1671,-0.2399,,1527.0,AVIR,,,0.2764548707394311,,,1446.0,,
187,3001,AVNS,Return on Capital Employed,0.0448,-0.224,0.0504,0.0392,0.0474,-0.0309,-0.0298,0.007,0.047,-0.0307,,1282.0,AVNS,0.004334545454749492,0.02463642749607342,0.07931981089236155,0.00010678771482437045,558.0,902.0,275.59999999999997,865.0
188,3017,AVNT,Return on Capital Employed,0.0723,0.1105,0.1275,0.0196,0.1196,0.0657,0.052,0.0937,0.0352,0.0464,,831.5,AVNT,-0.005369090909345478,0.19112044708547038,0.03527557937157093,-0.0010261430550366425,914.0,462.0,273.81666666666666,855.0
189,3033,AVNW,Return on Capital Employed,-0.3966,-0.254,-0.4257,-0.0114,0.012,0.019,0.0438,0.1115,0.1128,0.0985,0.0608,457.0,AVNW,0.05989151515433933,0.7533475704304743,0.19819585994666994,0.04511912743092147,40.0,1348.0,120.43333333333332,164.0
190,3049,AVO,Return on Capital Employed,,,,,0.1698,0.1743,0.0722,0.0889,-0.033,0.0135,,1141.0,AVO,,,0.07558925739371523,,,872.0,,
191,3065,AVPT,Return on Capital Employed,,,,,,-0.0555,-0.207,-0.1181,-0.1232,-0.0708,,1349.0,AVPT,,,0.05298057757329567,,,660.0,,
192,3081,AVTE,Return on Capital Employed,,,,,,-1.1652,-3.2424,-0.1325,-0.4175,-0.6874,,1769.0,AVTE,,,1.1101373842907911,,,1688.0,,
193,3097,AVXL,Return on Capital Employed,-1.9204,-0.934,-0.5366,-0.5525,-0.8482,-1.2845,-0.9641,-0.2496,-0.3275,-0.328,,1599.0,AVXL,0.11115757576282195,0.42182667383439953,0.4915854517782234,0.046889230455526454,36.0,1574.0,245.20000000000002,712.0
194,3113,AWR,Return on Capital Employed,0.0944,0.0974,0.0901,0.1039,0.0777,0.0876,0.082,0.0846,0.0788,0.1006,,444.5,AWR,-0.0009557575758029743,0.09988149226647358,0.008686247751474743,-9.546249291618832e-05,804.0,110.0,197.35000000000002,461.0
195,3129,AX,Return on Capital Employed,0.0297,0.0322,0.0347,0.0363,0.0366,0.0339,0.031,0.0285,0.0235,0.041,0.0822,879.0,AX,-5.3333333335384054e-05,0.001081891835405302,0.004657295352455114,-5.770089789050143e-08,700.0,47.0,218.58333333333334,574.0
196,3145,AXGN,Return on Capital Employed,-0.1353,-0.1522,-0.053,-0.1215,-0.1395,-0.2175,-0.1273,-0.1395,-0.165,-0.0493,,1311.0,AXGN,0.0009484848485202177,0.003357759523251902,0.04701458178054975,3.1847840327788985e-06,650.0,607.0,280.6166666666667,886.0
197,3161,AXL,Return on Capital Employed,0.1075,0.1486,0.1403,0.0803,0.0165,-0.0562,-0.0806,0.0427,0.0564,0.0454,,839.5,AXL,-0.013622424243069704,0.29627909982622525,0.07188377355147683,-0.00403603959218764,1040.0,842.0,316.71666666666664,1004.0
198,3177,AXNX,Return on Capital Employed,,,-1.8569,-0.6695,-0.1876,-0.3736,-0.1789,-0.1379,-0.1008,-0.012,,1235.0,AXNX,,,0.5685582489947709,,,1594.0,,
199,3193,AXSM,Return on Capital Employed,-3.4099,-0.1784,-0.8531,-1.1251,-5.8871,-0.3423,-0.6167,0.345,-0.7654,-0.5159,,1705.0,AXSM,0.2121060606160565,0.11613234335605827,1.787736295682336,0.02463237385936478,72.0,1731.0,270.25,841.5
200,3209,B,Return on Capital Employed,0.0971,0.0932,0.106,0.1026,0.0915,0.095,0.0493,0.0635,0.025,0.0339,,941.0,B,-0.008576363636773204,0.7407867883318924,0.028620917176079452,-0.00635325687405165,1081.0,378.0,311.1833333333334,988.0
201,3225,BAER,Return on Capital Employed,,,,,,,-0.083,0.0226,-0.0779,-0.217,,1504.0,BAER,,,0.08514347817067376,,,940.0,,
202,3241,BALY,Return on Capital Employed,,,0.1911,0.2059,0.171,0.1234,-0.0065,0.0074,-0.0444,0.0153,,1127.5,BALY,,,0.09401180776902442,,,996.0,,
203,3257,BANC,Return on Capital Employed,0.0098,0.0178,0.0189,0.039,0.0507,0.0624,0.0301,0.0129,0.0249,-0.1655,,1458.0,BANC,-0.009533333333782897,0.20364992554350347,0.06067777187735226,-0.0019414626236062868,972.0,734.0,360.7,1112.0
204,3273,BAND,Return on Capital Employed,,-1.5601,0.2851,0.1612,0.0625,-0.0515,-0.0157,-0.0025,0.025,-0.0189,,1260.0,BAND,,,0.5175649798769829,,,1581.0,,
205,3289,BANF,Return on Capital Employed,0.0158,0.017,0.0175,0.0217,0.0269,0.0263,0.0157,0.0235,0.023,0.0359,,928.0,BANF,0.0014200000000667331,0.4603767632236583,0.0060111646126187555,0.0006537350038083172,421.0,72.0,173.58333333333334,359.0
206,3305,BANR,Return on Capital Employed,0.0196,0.0082,0.0234,0.019,0.0194,0.0462,0.0329,0.0468,0.0486,0.0478,,819.5,BANR,0.004376363636569115,0.7662699047932862,0.014359836350042433,0.0033534757471346158,259.0,197.0,139.28333333333333,222.0
207,3321,BARK,Return on Capital Employed,,,,,,11.4876,0.4825,-0.0805,-0.1931,-0.19,-0.1464,1486.0,BARK,,,4.59995042190674,,,1774.0,,
208,3337,BASE,Return on Capital Employed,,,,,,,16.6206,-0.7212,-0.3034,-0.4261,-0.5825,1667.0,BASE,,,7.4078779024005925,,,1793.0,,
209,3353,BATRA,Return on Capital Employed,-0.4908,-0.1736,-0.0565,-0.0259,0.0093,-0.0463,-0.0644,0.014,0.0016,-0.0689,,1343.5,BATRA,0.0315448484863417,0.40057965378409877,0.14315646859293507,0.012636224485330612,113.5,1221.5,216.23333333333335,562.5
210,3369,BATRK,Return on Capital Employed,-0.4908,-0.1736,-0.0565,-0.0259,0.0093,-0.0463,-0.0644,0.014,0.0016,-0.0689,,1343.5,BATRK,0.0315448484863417,0.40057965378409877,0.14315646859293507,0.012636224485330612,113.5,1221.5,216.23333333333335,562.5
211,3385,BBAI,Return on Capital Employed,,,,,,0.5457,0.0126,-0.3661,-0.6829,-0.3509,,1618.0,BBAI,,,0.41947623722923805,,,1543.0,,
212,3401,BBCP,Return on Capital Employed,,,0.0355,-0.0002,0.1752,-0.0044,-0.0447,0.0171,0.0773,0.0837,,535.5,BBCP,,,0.06406894601716186,,,764.0,,
213,3417,BBIO,Return on Capital Employed,,,,-0.4921,-0.2578,-0.483,-0.7664,-0.6114,-0.8,-1.2183,,1814.0,BBIO,,,0.28441782357536405,,,1456.0,,
214,3433,BBSI,Return on Capital Employed,-0.1961,0.1431,0.0818,0.0963,0.1067,0.1213,0.0905,0.1183,0.1858,0.172,,213.0,BBSI,0.022978787879870243,0.4241583362500527,0.10134214375076146,0.009746644436168638,146.0,1039.0,100.01666666666667,95.0
215,3449,BBUC,Return on Capital Employed,,,,,,0.0223,0.023,-0.0311,-0.012,-0.1532,,1446.0,BBUC,,,0.06488072132767946,,,772.0,,
216,3465,BBW,Return on Capital Employed,0.1414,0.1503,0.0454,0.1077,-0.1605,0.0075,-0.1287,0.3002,0.3448,0.3468,,50.0,BBW,0.02389636363748746,0.15995541480114028,0.17161661021008426,0.003822352757873192,250.0,1297.0,115.68333333333332,144.0
217,3481,BCAL,Return on Capital Employed,,,0.0209,0.0243,0.0144,0.0289,0.0133,0.0162,0.0201,0.0398,,892.5,BCAL,,,0.008224952507461669,,,100.0,,
218,3497,BCBP,Return on Capital Employed,0.018,0.0159,0.0175,0.0484,0.0506,0.0246,0.0222,0.0215,0.0229,0.0594,,705.5,BCBP,0.002042424242519833,0.14714117099853985,0.015293462655657808,0.00030052469472017395,495.0,206.0,171.6,352.0
219,3513,BCC,Return on Capital Employed,0.1506,0.1043,0.0621,0.1166,0.0399,0.1026,0.2168,0.504,0.4349,0.2341,,117.0,BCC,0.03417272727433312,0.43472962180931507,0.14886650697856788,0.014855896804163703,100.0,1238.0,91.93333333333334,59.0
220,3529,BCO,Return on Capital Employed,-0.0163,0.0563,0.1075,0.0869,0.0404,0.0616,0.0424,0.0754,0.0695,0.0977,,461.0,BCO,0.005124848485086225,0.19321075226364615,0.03348824271292837,0.000990175831040717,383.0,441.0,138.36666666666665,213.0
221,3545,BCPC,Return on Capital Employed,0.1073,0.1171,0.1064,0.1123,0.1186,0.0963,0.1035,0.121,0.097,0.109,,403.0,BCPC,-0.0006127272727595586,0.04709882324480308,0.008109408116502707,-2.8858733516972697e-05,760.0,99.0,184.58333333333337,402.0
222,3561,BCRX,Return on Capital Employed,-0.4467,-0.5457,-1.2019,-0.4772,-1.1625,-1.1695,-0.7348,-0.2529,-0.3269,-0.3215,,1593.0,BCRX,0.04014303030495827,0.10270550713495674,0.3597826877435878,0.004122910285404676,243.0,1504.0,279.05,881.0
223,3577,BDC,Return on Capital Employed,0.0598,0.0507,0.0686,0.0578,0.0921,0.0776,0.0477,0.0562,0.1379,0.1226,,359.5,BDC,0.006477575757880408,0.3963244318203504,0.0295538491570895,0.0025672215318152283,288.0,390.0,108.25,126.0
224,3593,BDN,Return on Capital Employed,0.0595,0.052,0.0572,0.0536,0.0404,0.0297,0.1018,0.0207,0.035,-0.0274,,1276.0,BDN,-0.005755757576030735,0.27831726705696735,0.031337142498958005,-0.001601926718403309,950.0,412.0,322.3666666666666,1022.0
